code,n_qual,first_q,last_q,touch_date,days_to_touch,years_to_touch,max_drawdown,hold,denom,has_mcap
002363,2,2013-05-27,2013-05-28,2015-03-19,438,1.8,-0.36866359447004604,False,123,True
002364,2,2013-05-27,2013-05-28,2015-05-20,464,1.9,-0.30180956484274035,False,611,True
002366,2,2013-05-27,2013-05-28,2015-03-19,377,1.55,-0.2527264106211474,True,541,True
002371,860,2015-01-23,2020-01-10,2020-01-22,1148,4.7,-0.7135567783891946,True,1397,True
002372,1,2013-05-28,2013-05-28,2018-05-11,1207,4.95,-0.5003538793035656,True,1438,True
002373,2,2013-05-27,2013-05-28,2015-02-11,311,1.27,-0.3038560411311054,False,1186,True
002380,2,2013-05-27,2013-05-28,2015-05-29,487,2.0,-0.25543874258353283,False,0,True
002384,2,2013-05-27,2013-05-28,2017-10-25,944,3.87,-0.488498583569405,True,1210,True
002390,2,2013-05-27,2013-05-28,2015-05-15,349,1.43,-0.367422148516676,False,1200,True
002397,2,2013-05-27,2013-05-28,2015-05-27,486,1.99,-0.336477185827173,False,0,True
002402,2,2013-05-27,2013-05-28,2015-04-29,464,1.9,-0.2823129251700681,True,615,True
002405,104,2012-04-12,2014-01-21,2015-05-21,695,2.85,-0.4482462910556556,False,1872,True
002407,55,2013-05-27,2020-09-24,2015-12-18,543,2.23,-0.6443103717588254,False,1020,True
002409,23,2013-05-27,2019-07-01,2017-11-10,798,3.27,-0.4179526748971193,True,232,True
002410,367,2015-09-15,2018-02-07,2020-07-01,1165,4.77,-0.492857598113418,False,1724,True
002413,2,2013-05-27,2013-05-28,2015-04-20,386,1.58,-0.217320922703359,False,872,True
002414,641,2016-01-11,2019-05-09,2021-01-07,1216,4.98,-0.5664014146772767,False,1631,True
002415,601,2011-04-13,2016-05-11,2015-05-25,993,4.07,-0.42871085085617955,True,2268,True
002418,2,2013-05-27,2013-05-28,2015-05-27,466,1.91,-0.23045800291309282,False,30,True
002424,2,2013-05-27,2013-05-28,2015-05-21,480,1.97,-0.35285610990600147,False,1198,True
002427,2,2013-05-27,2013-05-28,2015-05-27,482,1.98,-0.2752412501800374,False,406,True
002432,21,2018-12-14,2019-07-01,2021-12-17,730,2.99,-0.5691579943235572,True,519,True
002434,2,2013-05-27,2013-05-28,2016-08-25,660,2.7,-0.6095781071835804,False,1119,True
002439,3,2010-06-23,2013-05-28,2015-03-18,979,4.01,-0.5225135081048629,True,1340,True
002445,679,2010-07-13,2014-04-03,2015-05-19,1094,4.48,-0.6279309384572542,False,1,True
002446,2,2013-05-27,2013-05-28,2015-04-30,335,1.37,-0.3384213643460938,False,16,True
002451,2,2013-05-27,2013-05-28,2015-05-19,420,1.72,-0.2697044334975369,True,260,True
002455,2,2013-05-27,2013-05-28,2015-06-16,496,2.03,-0.26265389876880996,False,0,True
002459,63,2017-09-21,2020-09-10,2021-08-10,871,3.57,-0.47159144445491374,False,135,True
002460,958,2013-05-27,2020-04-29,2016-05-03,639,2.62,-0.5504914285714286,True,1312,True
002462,2,2013-05-27,2013-05-28,2015-05-19,459,1.88,-0.20022116698107062,False,609,True
002463,783,2014-09-09,2018-10-11,2019-08-29,1213,4.97,-0.695929818035277,False,1499,True
002466,703,2013-05-27,2020-12-16,2017-07-12,898,3.68,-0.588986863415512,False,1369,True
002468,2,2013-05-27,2013-05-28,2015-06-02,453,1.86,-0.21675415573053358,False,1087,True
002471,2,2013-05-27,2013-05-28,2015-06-04,457,1.87,-0.29276496179578115,False,504,True
002472,23,2013-05-27,2019-07-01,2015-06-10,490,2.01,-0.21938378058935715,False,14,True
002474,2,2013-05-27,2013-05-28,2015-05-22,484,1.98,-0.25624553890078516,False,252,True
002475,1090,2010-09-15,2019-05-27,2015-05-12,1113,4.56,-0.3682498373454782,True,1737,True
002481,18,2010-09-21,2019-01-14,2015-05-08,1104,4.52,-0.5146598348989468,False,979,True
002486,2,2013-05-27,2013-05-28,2015-06-15,454,1.86,-0.37112403100775193,False,89,True
002487,21,2018-12-14,2019-07-01,2021-09-16,671,2.75,-0.40884364021004116,True,101,True
002488,2,2013-05-27,2013-05-28,2015-03-17,437,1.79,-0.3459915611814346,False,422,True
002489,2,2013-05-27,2013-05-28,2015-05-22,484,1.98,-0.2767154846141189,False,1079,True
002491,49,2013-05-27,2015-01-15,2015-05-14,369,1.51,-0.22619411656779398,False,1121,True
002493,776,2013-05-27,2017-12-08,2018-02-26,1154,4.73,-0.6316244239631337,True,1707,True
002494,2,2013-05-27,2013-05-28,2015-06-11,480,1.97,-0.21150670794633641,False,33,True
002495,2,2013-05-27,2013-05-28,2015-05-21,483,1.98,-0.23217834302850737,False,0,True
002497,42,2016-09-13,2020-06-12,2021-09-07,1212,4.97,-0.7157264957264957,False,646,True
002498,6,2013-11-06,2013-11-14,2015-07-29,390,1.6,-0.30525974627280295,False,1676,True
002500,1,2012-12-03,2012-12-03,2015-05-25,587,2.41,-0.3156108597285068,False,2068,True
002506,2,2013-05-27,2013-05-28,2015-08-12,192,0.79,-0.4505566470203012,False,1274,True
002507,3,2013-05-27,2016-09-13,2018-05-15,1018,4.17,-0.5390678343476325,True,693,True
002508,212,2013-05-27,2014-12-30,2017-06-07,976,4.0,-0.2653837711275334,False,1710,True
002511,75,2016-04-22,2017-06-05,2021-04-06,1205,4.94,-0.35397130672655375,False,1136,True
002514,2,2013-05-27,2013-05-28,2015-05-26,378,1.55,-0.29657615112160574,False,34,True
002515,2,2013-05-27,2013-05-28,2015-05-21,471,1.93,-0.2609381603042681,False,72,True
002517,56,2013-05-27,2020-12-29,2015-05-11,248,1.02,-0.4729344729344729,False,672,True
002518,24,2013-05-27,2019-07-01,2015-06-02,488,2.0,-0.4568081154450635,False,945,True
002519,1,2013-05-28,2013-05-28,2015-11-26,474,1.94,-0.49923502412616216,False,485,True
002520,6,2010-12-10,2013-05-28,2015-06-02,1020,4.18,-0.5675258194881005,False,299,True
002522,6,2010-12-10,2013-05-28,2015-04-22,1047,4.29,-0.5298128898128898,False,705,True
002530,2,2013-05-27,2013-05-28,2016-08-24,632,2.59,-0.3353500432152118,False,327,True
002531,62,2018-07-02,2018-12-21,2021-11-04,806,3.3,-0.3158884362268882,False,1408,True
002534,10,2018-12-14,2019-01-14,2021-12-23,734,3.01,-0.32806804374240583,False,618,True
002536,1,2013-05-28,2013-05-28,2015-12-07,603,2.47,-0.5877651398708884,False,0,True
002537,1,2013-05-27,2013-05-27,2016-12-01,714,2.93,-0.55923761186777,False,1151,True
002539,2,2013-05-27,2013-05-28,2015-06-12,471,1.93,-0.22444889779559118,False,19,True
002540,2,2013-05-27,2013-05-28,2015-04-07,451,1.85,-0.26668412552922194,False,167,True
002541,24,2015-09-22,2019-07-01,2020-08-03,1178,4.83,-0.5618099155661398,False,154,True
002542,9,2011-01-28,2013-05-28,2015-05-26,973,3.99,-0.48,False,120,True
002544,9,2011-01-28,2013-05-28,2014-12-08,928,3.8,-0.4989010989010989,False,1061,True
002548,2,2013-05-27,2013-05-28,2015-05-27,424,1.74,-0.2279586973788722,False,25,True
002552,10,2018-12-14,2019-01-14,2019-10-10,190,0.78,-0.3329236172080773,False,0,True
002553,2,2013-05-27,2013-05-28,2015-05-22,465,1.91,-0.3381642512077294,False,0,True
002555,11,2011-03-02,2019-01-08,2015-05-11,882,3.61,-0.4652928416485901,False,1089,True
002557,5,2015-08-26,2015-09-25,2020-08-19,1212,4.97,-0.3031026663001649,False,1518,True
002558,3,2011-03-02,2013-05-28,2015-12-04,901,3.69,-0.48829010324855204,False,851,True
002559,2,2013-05-27,2013-05-28,2015-05-26,427,1.75,-0.3254067584480601,False,26,True
002565,8,2018-12-25,2019-01-11,2019-04-08,66,0.27,-0.2887263339070568,False,285,True
002568,410,2011-03-25,2020-02-14,2015-03-25,927,3.8,-0.49657839928592673,False,767,True
002569,2,2013-05-27,2013-05-28,2016-09-19,483,1.98,-0.41597899474868716,False,91,True
002572,21,2011-04-12,2011-05-12,2015-06-02,997,4.09,-0.3837622933668131,True,1403,True
002573,383,2011-04-22,2013-02-22,2015-05-26,926,3.8,-0.4343357441948992,False,264,True
002575,1,2013-05-28,2013-05-28,2015-05-27,378,1.55,-0.3077372262773722,False,232,True
002576,2,2013-05-27,2013-05-28,2015-05-12,476,1.95,-0.21478382147838215,False,0,True
002577,13,2011-04-28,2013-05-28,2015-05-25,940,3.85,-0.4394203801807417,False,634,True
002579,2,2013-05-27,2013-05-28,2015-06-01,344,1.41,-0.429542574029266,False,27,True
002581,2,2013-05-27,2013-05-28,2015-04-14,369,1.51,-0.2514629388816645,False,539,True
002583,2,2013-05-27,2013-05-28,2017-11-06,1044,4.28,-0.5225527046903089,False,1270,True
002584,2,2013-05-27,2013-05-28,2015-05-12,455,1.86,-0.31467793030623026,False,8,True
002585,21,2018-12-14,2019-07-01,2021-08-23,653,2.68,-0.38806029040404044,False,183,True
002587,3,2011-06-13,2011-06-17,2015-06-25,931,3.82,-0.49886759581881535,False,0,True
002588,19,2011-06-10,2011-07-06,2015-05-21,953,3.91,-0.3333034124740063,False,543,True
002589,24,2011-06-10,2013-05-28,2015-04-10,909,3.73,-0.3519340519974635,True,1149,True
002590,24,2011-06-10,2013-05-28,2015-05-28,930,3.81,-0.5643612334801762,False,369,True
002592,2,2013-05-27,2013-05-28,2015-05-20,414,1.7,-0.2607444140446876,False,52,True
002593,2,2013-05-27,2013-05-28,2015-05-21,475,1.95,-0.22689486552567228,False,0,True
002594,1068,2012-07-20,2020-08-21,2015-06-04,686,2.81,-0.388421052631579,False,2037,True
002597,2,2013-05-27,2013-05-28,2017-11-10,1057,4.33,-0.6031958418032576,True,1264,True
002600,7,2018-12-14,2019-01-11,2020-10-28,451,1.85,-0.4041711614527148,False,662,True
002602,24,2011-08-05,2013-05-28,2015-12-28,738,3.02,-0.6180161943319837,False,1068,True
002603,415,2018-02-01,2020-01-20,2022-12-08,1176,4.82,-0.5285795887281035,False,1483,True
002605,10,2018-12-14,2019-01-14,2020-01-21,268,1.1,-0.22091656874265575,False,254,True
002607,12,2016-09-13,2019-01-14,2020-07-13,830,3.4,-0.5499514598015245,False,490,True
002609,2,2013-05-27,2013-05-28,2015-03-19,440,1.8,-0.37524506600444396,False,42,True
002611,2,2013-05-27,2013-05-28,2015-05-14,355,1.45,-0.23164202956452262,False,47,True
002612,20,2018-12-14,2019-06-28,2021-04-28,573,2.35,-0.2813990461049285,False,35,True
002615,2,2013-05-27,2013-05-28,2016-03-14,681,2.79,-0.618304648544314,False,0,True
002617,2,2013-05-27,2013-05-28,2015-06-05,390,1.6,-0.30304684940482685,False,588,True
002622,2,2013-05-27,2013-05-28,2015-03-18,384,1.57,-0.2168674698795181,True,384,True
002624,2,2013-05-27,2013-05-28,2016-01-27,345,1.41,-0.34154656748799006,False,1107,True
002625,107,2013-05-27,2020-07-17,2015-04-09,329,1.35,-0.21385742838107924,True,676,True
002626,8,2013-05-28,2015-10-09,2016-04-05,613,2.51,-0.5581510626432864,False,1386,True
002630,2,2012-07-30,2012-07-31,2015-06-15,619,2.54,-0.31486755909997144,False,0,True
002631,20,2011-11-11,2013-05-28,2015-05-26,854,3.5,-0.617722602739726,False,281,True
002632,2,2013-05-27,2013-05-28,2015-06-03,487,2.0,-0.31254270982170596,False,57,True
002634,2,2013-05-27,2013-05-28,2015-06-03,486,1.99,-0.2989099254159495,False,0,True
002636,2,2013-05-27,2013-05-28,2015-05-13,477,1.95,-0.25767790262172285,False,47,True
002640,2,2013-05-27,2013-05-28,2015-05-21,389,1.59,-0.5057642246188174,True,1173,True
002642,1,2013-05-28,2013-05-28,2015-03-02,346,1.42,-0.3607194542071531,False,553,True
002644,5,2011-12-22,2013-05-28,2015-05-12,810,3.32,-0.281851274050962,False,147,True
002645,1,2019-01-03,2019-01-03,2021-11-26,692,2.84,-0.37768817204301075,False,0,True
002647,2,2013-05-27,2013-05-28,2015-06-01,324,1.33,-0.1720720720720721,True,918,True
002648,358,2016-03-03,2019-09-30,2021-02-08,1203,4.93,-0.5101869666025356,False,1355,True
002654,2,2013-05-27,2013-05-28,2016-02-22,544,2.23,-0.5110797743755036,False,0,True
002657,8,2012-02-28,2013-05-28,2015-03-24,677,2.77,-0.39874447802836543,False,639,True
002658,1,2013-05-28,2013-05-28,2015-06-11,496,2.03,-0.3361344537815125,False,162,True
002659,2,2013-05-27,2013-05-28,2015-06-02,376,1.54,-0.29905776321179844,False,90,True
002664,2,2013-05-27,2013-05-28,2015-05-26,454,1.86,-0.327526560357004,False,710,True
002667,18,2013-05-27,2019-06-24,2015-12-07,449,1.84,-0.3672297297297298,False,12,True
002668,2,2013-05-27,2013-05-28,2015-11-10,516,2.11,-0.34232121922626035,False,574,True
002669,2,2013-05-27,2013-05-28,2015-11-23,547,2.24,-0.5195200270407301,False,0,True
002670,2,2013-05-27,2013-05-28,2015-11-23,453,1.86,-0.297378277153558,False,756,True
002673,197,2013-05-27,2014-11-03,2015-06-09,491,2.01,-0.3176362522963869,False,1663,True
002676,2,2013-05-27,2013-05-28,2016-06-01,655,2.68,-0.32442427298705667,False,322,True
002677,2,2013-05-27,2013-05-28,2015-05-27,487,2.0,-0.28516624040920724,True,30,True
002681,3,2012-06-05,2013-05-28,2013-11-27,356,1.46,-0.3327841845140034,True,487,True
002682,2,2013-05-27,2013-05-28,2015-06-08,495,2.03,-0.24346257889990974,False,5,True
002683,71,2016-09-13,2019-08-16,2020-07-13,928,3.8,-0.4278074866310161,False,431,True
002685,2,2013-05-27,2013-05-28,2015-04-07,436,1.79,-0.21478521478521473,False,44,True
002689,2,2013-05-27,2013-05-28,2015-05-22,473,1.94,-0.24693641618497109,False,400,True
002690,2,2013-05-27,2013-05-28,2015-05-21,481,1.97,-0.2758947027619356,False,1042,True
002694,2,2013-05-27,2013-05-28,2016-11-04,768,3.15,-0.5929716946271524,False,187,True
002695,2,2013-05-27,2013-05-28,2016-10-27,824,3.38,-0.6084543125533732,False,722,True
002705,91,2018-12-14,2019-08-26,2020-07-23,388,1.59,-0.31393896823538603,False,462,True
002706,22,2018-12-14,2019-07-01,2021-01-22,512,2.1,-0.18504478796423718,False,187,True
002709,870,2016-07-22,2020-10-23,2021-07-13,1209,4.95,-0.7008560558021559,False,960,True
002714,876,2015-05-21,2019-02-15,2019-03-29,931,3.82,-0.44982120776660095,True,1312,True
002738,22,2018-12-14,2019-07-01,2022-02-17,768,3.15,-0.3657760200636636,False,0,True
002747,1,2019-01-03,2019-01-03,2021-07-08,599,2.45,-0.40021675181916705,False,486,True
002756,23,2018-12-14,2020-12-09,2021-07-05,618,2.53,-0.39563648160914877,False,15,True
002759,11,2018-12-14,2019-01-14,2021-07-05,618,2.53,-0.5895338267757435,False,6,True
002766,11,2019-06-17,2019-07-01,2021-12-01,597,2.45,-0.49496501109404334,True,0,True
002768,1,2015-06-30,2015-06-30,2020-03-06,1137,4.66,-0.5000415662149804,False,35,True
002791,26,2016-09-13,2020-03-23,2021-01-12,1052,4.31,-0.8086111111111112,False,221,True
002798,1,2016-05-25,2016-05-25,2016-06-21,17,0.07,0.0,False,73,True
002801,2,2016-06-22,2016-06-23,2016-07-15,17,0.07,0.0,False,0,True
002803,9,2018-12-25,2019-01-14,2020-08-10,393,1.61,-0.3592510443739879,False,140,True
002805,21,2018-12-14,2019-07-01,2022-06-24,853,3.5,-0.5456580929609001,False,0,True
002810,22,2018-12-14,2019-07-01,2021-01-21,511,2.09,-0.25273400752587016,False,7,True
002812,345,2017-10-27,2020-06-18,2021-05-31,872,3.57,-0.4872764738260905,False,478,True
002813,1,2016-10-13,2016-10-13,2016-11-07,17,0.07,0.0,False,0,True
002819,1,2016-11-11,2016-11-11,2016-12-06,17,0.07,0.0,False,0,True
002821,397,2016-11-18,2019-08-13,2019-08-23,675,2.77,-0.35742145178764895,True,710,True
002824,22,2018-12-14,2019-07-01,2022-06-16,847,3.47,-0.5862255739344194,False,0,True
002833,1,2017-01-03,2017-01-03,2021-03-01,1009,4.14,-0.5499856445592879,False,0,True
002837,17,2018-12-14,2019-07-01,2023-04-12,1048,4.3,-0.5859428953729282,True,29,True
002838,142,2017-01-06,2019-07-01,2020-02-24,744,3.05,-0.3680390604381103,False,220,True
002840,1,2017-01-10,2017-01-10,2018-04-12,304,1.25,-0.2899238356848546,False,0,True
002847,14,2018-12-14,2019-06-19,2020-08-05,397,1.63,-0.20507866409053266,True,179,True
002850,22,2018-12-14,2019-07-01,2020-12-23,491,2.01,-0.38794599807135977,False,173,True
002855,11,2018-12-14,2019-01-14,2023-09-27,1163,4.77,-0.5684779154750557,,0,True
002865,23,2017-09-21,2019-07-01,2022-07-21,1171,4.8,-0.5601141633963611,False,0,True
002866,8,2018-12-21,2019-01-11,2022-12-05,958,3.93,-0.6112950387859162,False,0,True
002868,6,2018-12-14,2019-01-14,2023-02-01,999,4.09,-0.4832797427652733,False,0,True
002869,11,2018-12-14,2019-01-14,2020-02-25,287,1.18,-0.2674490426189007,False,45,True
002901,1,2017-09-22,2017-09-22,2020-04-27,628,2.57,-0.504919930542157,False,67,True
002906,22,2018-12-14,2019-07-01,2021-11-19,710,2.91,-0.3603649393885485,False,53,True
002918,1,2019-01-03,2019-01-03,2020-08-21,397,1.63,-0.3422741484285009,False,2,True
002919,22,2018-12-14,2019-07-01,2023-06-09,1087,4.45,-0.6160112994350283,False,0,True
002920,22,2018-12-14,2019-07-01,2021-01-11,503,2.06,-0.36430769230769233,True,129,True
002961,1,2019-09-05,2019-09-05,2019-12-05,59,0.24,-0.2552858261550509,False,0,True
003026,1,2020-12-18,2020-12-18,2021-01-14,18,0.07,0.0,False,0,True
300001,2,2013-05-27,2013-05-28,2015-05-18,408,1.67,-0.2795911173775114,False,1480,True
300002,4,2013-05-27,2013-05-30,2015-05-04,364,1.49,-0.4008575176783029,False,1317,True
300003,212,2012-12-31,2014-01-21,2015-05-25,497,2.04,-0.22861303239898068,True,1926,True
300007,2,2013-05-27,2013-05-28,2015-04-07,368,1.51,-0.27855711422845686,False,42,True
300009,1,2013-05-28,2013-05-28,2015-12-22,493,2.02,-0.5907963550574403,False,1235,True
300010,2,2013-05-27,2013-05-28,2015-03-18,313,1.28,-0.27009904371584703,False,905,True
300012,549,2016-01-05,2019-01-24,2020-08-31,1129,4.63,-0.4771743791665042,False,1103,True
300013,1,2013-05-28,2013-05-28,2015-06-02,383,1.57,-0.2673469387755102,False,28,True
300014,1111,2013-05-27,2020-03-30,2016-07-07,707,2.9,-0.6266529750698842,True,1355,True
300015,1312,2013-02-08,2019-03-08,2017-10-23,1133,4.64,-0.40899142836463387,True,1875,True
300016,2,2013-05-27,2013-05-28,2015-05-12,456,1.87,-0.2834333098094566,False,161,True
300017,5,2013-05-27,2013-10-29,2015-04-02,449,1.84,-0.37954211929200055,True,1697,True
300018,2,2013-05-27,2013-05-28,2015-04-10,393,1.61,-0.24779061862678453,False,49,True
300019,1,2013-05-28,2013-05-28,2015-06-04,492,2.02,-0.2650329022010438,False,0,True
300024,333,2011-03-25,2014-06-10,2015-05-06,993,4.07,-0.44475843146378014,False,1922,True
300025,1,2013-05-27,2013-05-27,2015-06-12,332,1.36,-0.2750025978652969,False,0,True
300027,74,2010-11-01,2013-05-06,2015-05-25,1023,4.19,-0.4737171900020887,False,1735,True
300030,2,2013-05-27,2013-05-28,2015-05-08,443,1.82,-0.31970904052649807,False,34,True
300031,2,2013-05-27,2013-05-28,2015-11-17,498,2.04,-0.25652780546143117,False,134,True
300032,5,2013-05-27,2013-06-24,2015-06-11,421,1.73,-0.36687530091478093,False,668,True
300033,182,2013-05-27,2019-02-01,2014-11-27,367,1.5,-0.3166974738139249,True,1461,True
300034,10,2018-12-14,2019-01-14,2021-11-12,705,2.89,-0.43719755790515413,False,849,True
300035,21,2018-12-14,2019-07-01,2021-07-02,617,2.53,-0.37116011878681665,False,1,True
300036,2,2013-05-27,2013-05-28,2015-05-18,466,1.91,-0.3343133137337253,False,433,True
300037,50,2016-09-13,2019-12-04,2021-07-12,1171,4.8,-0.443672868626637,False,342,True
300041,1,2013-05-28,2013-05-28,2015-06-01,464,1.9,-0.2095222923594655,False,19,True
300042,2,2019-01-03,2019-01-04,2023-06-19,1081,4.43,-0.508955875928353,True,0,True
300043,2,2013-05-27,2013-05-28,2015-04-10,311,1.27,-0.37188872620790625,False,389,True
300044,2,2013-05-27,2013-05-28,2015-06-03,425,1.74,-0.3518344308560677,False,9,True
300049,13,2013-05-27,2019-07-01,2015-03-27,388,1.59,-0.3552134766192274,False,138,True
300051,1,2013-05-28,2013-05-28,2015-05-29,445,1.82,-0.3609022556390977,False,11,True
300052,2,2013-05-27,2013-05-28,2013-09-10,68,0.28,-0.1402674900688674,False,429,True
300053,2,2013-05-27,2013-05-28,2015-05-19,424,1.74,-0.32890625000000007,False,455,True
300059,829,2013-05-13,2019-02-01,2014-12-05,382,1.57,-0.4527701336162595,True,1759,True
300061,2,2013-05-27,2013-05-28,2015-05-22,453,1.86,-0.25405939050687176,False,0,True
300063,2,2013-05-27,2013-05-28,2015-05-04,370,1.52,-0.20295809367296624,False,0,True
300065,2,2013-05-27,2013-05-28,2015-03-02,425,1.74,-0.23953757225433525,False,114,True
300066,2,2013-05-27,2013-05-28,2016-07-07,715,2.93,-0.6412786007532667,False,203,True
300067,2,2013-05-27,2013-05-28,2015-04-10,454,1.86,-0.2999294283697953,False,0,True
300069,2,2013-05-27,2013-05-28,2015-05-27,482,1.98,-0.2937228781915431,False,0,True
300070,5,2011-05-12,2012-04-24,2015-05-22,971,3.98,-0.3651318205184696,False,2023,True
300072,352,2013-04-26,2015-01-19,2016-09-01,777,3.18,-0.419655377758995,False,1787,True
300073,83,2013-05-27,2020-03-31,2016-06-02,647,2.65,-0.6364172068355922,False,1082,True
300075,2,2013-05-27,2013-05-28,2015-05-12,412,1.69,-0.32476338465885013,False,187,True
300076,2,2013-05-27,2013-05-28,2015-06-01,490,2.01,-0.39371910439081126,False,7,True
300077,20,2018-12-25,2019-07-01,2021-07-29,624,2.56,-0.46180707114797037,False,825,True
300078,3,2013-05-27,2015-06-03,2015-10-23,502,2.06,-0.44364766343970363,False,800,True
300081,2,2013-05-27,2013-05-28,2015-05-15,413,1.69,-0.47513812154696133,False,14,True
300083,18,2018-12-14,2019-06-28,2021-02-18,526,2.16,-0.4091903719912473,False,712,True
300085,4,2013-05-27,2015-01-13,2014-11-12,273,1.12,-0.28984459703650167,True,671,True
300091,2,2013-05-27,2013-05-28,2015-04-07,452,1.85,-0.18337912087912078,True,21,True
300092,2,2013-05-27,2013-05-28,2015-06-03,492,2.02,-0.25756847669389715,False,0,True
300093,23,2013-05-27,2019-07-01,2015-12-08,401,1.64,-0.3240402534476332,False,22,True
300094,2,2013-05-27,2013-05-28,2015-05-26,486,1.99,-0.310374149659864,False,115,True
300095,2,2013-05-27,2013-05-28,2015-06-02,438,1.8,-0.2744562056531348,False,0,True
300096,2,2013-05-27,2013-05-28,2015-05-18,480,1.97,-0.44182389937106914,False,239,True
300097,2,2013-05-27,2013-05-28,2015-06-18,442,1.81,-0.4675593952483801,False,0,True
300098,2,2013-05-27,2013-05-28,2015-06-17,426,1.75,-0.1908693180413773,False,958,True
300100,2,2013-05-27,2013-05-28,2016-04-07,623,2.55,-0.6299939771130295,False,307,True
300107,2,2013-05-27,2013-05-28,2015-06-11,498,2.04,-0.30463341026096213,True,0,True
300109,3,2010-08-25,2013-05-28,2015-06-01,1046,4.29,-0.7703864128576314,False,45,True
300112,1,2013-05-28,2013-05-28,2015-05-29,384,1.57,-0.39573858639664317,False,0,True
300113,2,2013-05-27,2013-05-28,2015-12-08,541,2.22,-0.5139889797962931,False,1237,True
300118,10,2018-12-14,2019-01-14,2021-11-19,710,2.91,-0.590138067061144,False,753,True
300119,10,2018-12-14,2019-01-14,2021-06-04,598,2.45,-0.5562319151216375,False,0,True
300120,2,2013-05-27,2013-05-28,2015-06-15,500,2.05,-0.2741023682200153,False,0,True
300122,985,2014-12-18,2019-12-04,2018-07-16,867,3.55,-0.6170465593604839,True,1677,True
300123,1,2018-12-25,2018-12-25,2020-08-07,392,1.61,-0.4093035063907903,False,161,True
300124,595,2010-09-28,2020-03-24,2015-06-01,1122,4.6,-0.6330720830113699,True,1739,True
300126,2,2013-05-27,2013-05-28,2015-05-21,369,1.51,-0.23362289218191112,False,23,True
300130,2,2013-05-27,2013-05-28,2015-03-18,349,1.43,-0.4170926872638363,False,47,True
300131,852,2010-10-19,2014-10-08,2015-04-08,923,3.78,-0.6211783960720131,False,58,True
300134,2,2013-05-27,2013-05-28,2015-05-14,425,1.74,-0.26847370119393343,False,1247,True
300135,1,2013-05-28,2013-05-28,2015-05-27,428,1.75,-0.2857586581767355,False,96,True
300136,28,2013-05-27,2015-09-15,2015-06-01,450,1.84,-0.4673348181143282,True,1367,True
300140,2,2013-05-27,2013-05-28,2015-04-07,396,1.62,-0.48517614230903383,False,118,True
300142,403,2014-12-22,2019-01-31,2019-11-19,950,3.89,-0.45019799384632364,True,1291,True
300144,2,2013-05-27,2013-05-28,2015-05-27,428,1.75,-0.22120376719517487,False,1364,True
300147,1,2010-12-15,2010-12-15,2015-06-03,1071,4.39,-0.5676195051645448,False,913,True
300148,2,2013-05-27,2013-05-28,2015-06-12,416,1.7,-0.5701032995687494,False,324,True
300149,2,2013-05-27,2013-05-28,2015-05-28,482,1.98,-0.41238887295669635,True,321,True
300151,24,2010-12-22,2019-07-01,2015-05-21,1064,4.36,-0.7092605079793213,False,90,True
300153,2,2013-05-27,2013-05-28,2015-06-01,434,1.78,-0.3039772727272728,False,117,True
300155,3,2011-01-07,2013-05-28,2015-06-05,1060,4.34,-0.5650438946528331,False,30,True
300159,3,2011-01-07,2013-05-28,2015-05-27,989,4.05,-0.6065562088009977,False,878,True
300160,2,2013-05-27,2013-05-28,2016-01-07,574,2.35,-0.6432748538011696,False,305,True
300161,11,2018-11-26,2019-01-14,2023-06-20,1108,4.54,-0.5374168514412416,False,0,True
300163,2,2013-05-27,2013-05-28,2015-05-07,413,1.69,-0.2701940035273368,False,0,True
300166,10,2011-01-25,2011-02-14,2015-02-16,855,3.5,-0.5981661272923409,True,1312,True
300167,12,2011-01-25,2013-05-28,2015-05-19,1035,4.24,-0.6119922254616132,False,97,True
300168,164,2011-01-25,2014-11-12,2014-10-28,840,3.44,-0.375435106911984,False,1477,True
300170,7,2011-02-01,2013-05-28,2015-03-10,930,3.81,-0.3553137420994331,False,1264,True
300171,22,2017-09-21,2019-07-01,2021-08-23,952,3.9,-0.5114866421004145,False,307,True
300173,7,2011-02-01,2013-05-28,2015-05-27,955,3.91,-0.5697504798464492,False,12,True
300174,2,2013-05-27,2013-05-28,2015-06-02,464,1.9,-0.32981366459627337,False,39,True
300176,2,2013-05-27,2013-05-28,2017-03-23,813,3.33,-0.667262969588551,False,450,True
300180,2,2013-05-27,2013-05-28,2017-01-05,724,2.97,-0.5459968874286703,False,979,True
300182,6,2011-02-22,2011-03-01,2015-05-12,908,3.72,-0.3265135931506088,False,1260,True
300183,4,2011-02-22,2011-03-01,2015-06-02,935,3.83,-0.4616631799163181,False,208,True
300184,8,2011-02-22,2013-05-28,2015-06-03,925,3.79,-0.6488888888888888,False,38,True
300187,25,2012-01-16,2012-03-30,2015-05-25,788,3.23,-0.38583155974460326,False,0,True
300188,7,2011-03-16,2013-05-28,2015-05-08,984,4.03,-0.46912491178546223,False,787,True
300191,5,2011-03-16,2013-05-28,2015-12-22,1070,4.39,-0.6672452268782544,False,224,True
300192,2,2013-05-27,2013-05-28,2015-06-24,360,1.48,-0.19668807029401825,False,0,True
300199,28,2011-04-07,2013-05-28,2015-03-16,820,3.36,-0.4641425389755012,False,896,True
300201,28,2011-04-07,2013-05-28,2015-05-26,888,3.64,-0.45999999999999996,False,183,True
