code,fy0,fy1,eps0,eps1,p0,p1,hold,years_to_touch,earn_mult,pe_mult,product,pe0,pe1
600609,20051231,20071231,-0.689,0.067,1.83,3.08,True,1.22,,,,,
600612,20051231,20101231,,0.9316,5.11,36.72,True,4.32,,,,,
600630,20051231,20081231,0.031,0.048,2.73,15.84,False,2.57,1.5483870967741935,3.7472527472527473,5.802197802197802,88.06451612903226,330.0
600655,20051231,20071231,0.23,1.257,4.75,41.67,True,1.66,5.465217391304347,1.6051752292425578,8.772631578947369,20.65217391304348,33.150357995226734
600657,20051231,20071231,-0.9839,-0.15,2.21,4.81,True,1.54,,,,,
600674,20051231,20071231,0.1506,0.1491,3.16,23.9,False,2.16,0.9900398406374502,7.639380587321397,7.563291139240507,20.98273572377158,160.29510395707578
600702,20051231,20071231,0.0435,0.1226,3.5,12.53,True,1.75,2.8183908045977013,1.2702283849918434,3.5800000000000005,80.45977011494253,102.20228384991844
600728,20051231,20071231,-1.656,-0.256,2.47,11.75,True,1.88,,,,,
600737,20051231,20071231,-0.9,0.31,2.25,19.36,False,2.34,,,,,
600739,20051231,20071231,0.17,2.3555,3.96,29.72,True,1.54,13.855882352941176,0.5416508536865149,7.505050505050504,23.294117647058822,12.617278709403523
600744,20051231,20071231,-0.2583,0.0208,3.02,7.98,False,1.65,,,,,
600745,20051231,20071231,-1.9618,0.38,1.95,,True,1.59,,,,,
600757,20051231,20081231,-0.78,-1.37,2.51,9.22,False,1.93,,,,,
600761,20051231,20071231,0.47,0.9,5.04,39.63,False,2.08,1.9148936170212767,4.106283068783069,7.86309523809524,10.72340425531915,44.03333333333334
600763,20161231,20211231,0.42,2.19,29.98,303.44,False,4.86,5.214285714285714,1.941093148857229,10.121414276184122,71.38095238095238,138.55707762557077
600773,20051231,20071231,-0.979,-0.2264,2.24,10.3,False,1.76,,,,,
600779,20051231,20081231,0.16,0.64,3.62,30.74,False,2.62,4.0,2.1229281767955803,8.491712707182321,22.625,48.03125
600785,20051231,20101231,0.39,1.04,6.63,31.71,False,4.42,2.6666666666666665,1.793552036199095,4.782805429864253,17.0,30.490384615384617
600809,20051231,20101231,0.306,1.142,6.13,47.74,True,4.7,3.732026143790849,2.0867828685543524,7.787928221859707,20.03267973856209,41.803852889667255
600810,20051231,20071231,0.069,0.17,4.21,8.57,True,1.66,2.463768115942029,0.8262260723766942,2.03562945368171,61.01449275362318,50.41176470588235
600812,20051231,20101231,-0.25,0.235,2.18,13.04,False,4.66,,,,,
600816,20051231,20071231,0.01,0.0169,3.45,29.93,False,1.43,1.6899999999999995,5.133350484521054,8.675362318840579,345.0,1771.0059171597634
600825,20051231,20071231,-0.15,0.26,5.32,44.65,False,1.73,,,,,
600830,20051231,20071231,0.113,0.225,4.31,22.27,False,2.28,1.991150442477876,2.595009022944058,5.167053364269142,38.14159292035398,98.97777777777776
600839,20121231,20151231,0.0705,-0.428,1.93,14.7,False,2.63,,,,,
600859,20051231,20071231,0.069,0.678,5.35,44.45,False,1.8,9.826086956521738,0.8455462740881649,8.30841121495327,77.53623188405795,65.56047197640117
600875,20051231,20071231,1.173,2.44,10.37,84.57,False,1.96,2.080136402387041,3.92053883364687,8.155255544840887,8.840579710144926,34.65983606557377
600881,20051231,20061231,,0.1,3.86,5.63,True,1.41,,,,,
600883,20051231,20081231,0.025,0.0018,3.83,21.72,False,2.43,0.072,78.76414273281114,5.6710182767624016,153.2,12066.666666666666
600887,20081231,20131231,-2.3,1.65,9.68,51.29,True,4.75,,,,,
600893,20051231,20101231,0.01,0.38,3.34,29.47,True,2.64,38.0,0.2321935077213993,8.823353293413174,334.0,77.55263157894737
600961,20051231,20071231,0.172,0.16,3.39,26.16,False,2.02,0.930232558139535,8.295575221238938,7.716814159292036,19.7093023255814,163.5
